Latitude|Longitude|Temperature|Humidity|Pressure|Wind_Speed|Precipitation|Stability_Index|Front_Type|Time_of_Day|Season|Cloud_Cover|Solar_Radiation|Land_Use_Type|Elevation|Urban_Density|Soil_Type|Thunderstorm_Probability
39.5463|-82.4204|29.6|81.6|1018.1|11.3|31.69|17.5|No Front|Morning|Fall|14.1|796.9|Suburban|86.7|High|Loam|0.76
30.8958|-78.5246|16.7|45.8|990.6|15.2|31.53|11.0|No Front|Evening|Winter|54.1|467.8|Rural|194.8|Low|Clay|0.48
38.7485|-115.28|33.3|42.9|987.6|11.8|25.26|21.8|No Front|Morning|Spring|36.9|401.0|Rural|287.7|High|Sandy|0.62
39.4023|-95.4964|20.6|56.1|1029.4|1.2|31.4|17.8|Cold Front|Morning|Spring|31.0|786.8|Urban|51.5|Medium|Clay|0.98
32.7009|-98.9986|10.4|78.2|1018.4|2.4|43.46|15.5|Cold Front|Afternoon|Spring|91.6|597.4|Urban|96.4|High|Loam|0.12
39.8575|-106.6968|18.3|67.9|1012.8|12.5|28.9|25.2|Warm Front|Evening|Spring|59.6|737.0|Rural|249.8|Low|Clay|0.86
32.3494|-105.3604|22.3|55.0|1027.7|11.4|0.9|26.8|Warm Front|Evening|Fall|54.2|481.6|Suburban|56.3|High|Loam|0.89
39.8705|-98.9727|23.0|36.4|984.1|17.9|41.21|14.3|No Front|Afternoon|Spring|62.4|516.8|Rural|124.8|High|Loam|0.66
38.9486|-95.3549|13.2|30.2|1009.2|0.7|5.83|13.9|Cold Front|Evening|Spring|35.9|471.6|Suburban|291.3|High|Loam|0.93
36.7716|-70.1222|23.7|81.5|1012.3|13.8|48.45|10.3|Warm Front|Evening|Winter|4.3|564.7|Rural|270.9|Medium|Sandy|0.36
39.9075|-85.8423|24.3|42.6|1015.9|0.6|16.65|25.3|Warm Front|Evening|Fall|10.0|764.7|Rural|101.2|Low|Clay|0.1
30.0147|-94.3454|29.4|34.4|999.8|15.4|24.88|23.7|No Front|Evening|Fall|15.5|792.9|Suburban|219.1|Medium|Clay|0.88
30.4284|-85.248|14.7|45.6|1009.5|0.7|39.65|23.5|No Front|Evening|Summer|32.7|764.7|Rural|257.1|Medium|Sandy|0.51
31.999|-84.2473|34.0|32.7|1003.9|4.3|23.57|25.0|Cold Front|Morning|Fall|96.7|716.0|Suburban|191.7|High|Sandy|0.52
32.0525|-116.9225|16.3|57.5|1007.6|16.1|12.82|10.4|No Front|Afternoon|Spring|92.4|405.7|Urban|235.9|High|Loam|0.24
38.445|-100.6855|22.4|32.0|981.9|5.5|40.99|16.1|No Front|Morning|Summer|68.2|666.2|Rural|281.3|Low|Clay|0.58
36.7838|-111.7293|18.2|44.9|1008.6|2.9|42.09|18.6|Warm Front|Afternoon|Spring|93.7|665.3|Rural|240.8|High|Clay|0.54
30.6125|-74.4292|11.5|41.4|986.5|6.7|29.44|12.2|Warm Front|Morning|Spring|9.6|740.4|Rural|292.4|Low|Sandy|0.75
30.3778|-99.6888|18.6|75.4|1026.6|8.2|3.82|12.5|Warm Front|Evening|Fall|51.6|766.7|Rural|65.1|Low|Loam|0.16
32.0703|-71.1437|10.6|55.2|1009.0|7.6|49.09|22.5|Warm Front|Evening|Winter|90.6|474.7|Rural|231.7|Low|Sandy|0.5
30.9944|-107.9578|17.0|83.5|988.8|10.1|37.5|15.3|No Front|Evening|Spring|31.4|479.9|Rural|299.0|High|Clay|0.78
30.1361|-83.494|19.2|66.9|1025.2|14.6|13.52|20.5|Cold Front|Afternoon|Summer|39.7|532.5|Suburban|173.0|Low|Loam|0.7
34.9046|-96.6568|33.8|37.3|982.5|18.8|29.15|28.3|Warm Front|Evening|Winter|90.5|629.0|Rural|259.3|Low|Sandy|0.34
30.9108|-104.4007|18.9|88.5|998.4|12.5|12.8|22.5|Cold Front|Morning|Spring|48.4|451.3|Suburban|85.4|High|Sandy|0.93
36.7|-91.6738|11.5|39.7|1024.6|12.3|32.18|19.2|Cold Front|Afternoon|Fall|77.5|661.5|Urban|229.7|Low|Loam|0.31
33.356|-95.4679|28.8|89.3|992.2|5.8|47.94|27.3|Cold Front|Evening|Fall|22.7|487.5|Urban|120.2|Low|Loam|0.02
31.1557|-109.4533|17.0|48.1|995.4|1.7|12.42|22.8|No Front|Evening|Spring|96.5|548.5|Rural|277.1|Low|Clay|0.13
34.7842|-96.2872|33.6|37.6|982.7|6.1|23.32|22.5|No Front|Afternoon|Winter|69.6|540.6|Rural|197.9|High|Sandy|0.08
32.1169|-119.2291|21.2|56.1|994.5|12.5|22.59|24.0|No Front|Afternoon|Summer|21.8|564.4|Urban|286.4|Medium|Loam|0.91
36.1596|-105.8661|17.9|69.5|1019.0|12.7|6.41|11.9|Cold Front|Afternoon|Spring|73.2|457.0|Rural|142.3|High|Clay|0.22
36.4895|-74.5107|15.3|63.1|1020.4|4.6|5.59|27.9|Cold Front|Afternoon|Winter|73.9|648.6|Rural|167.9|High|Sandy|0.91
34.1332|-95.6718|22.2|36.7|1029.8|16.1|29.0|28.0|Cold Front|Morning|Fall|49.4|761.0|Urban|110.0|Low|Loam|0.49
33.2197|-101.5526|33.1|54.0|989.1|6.0|10.51|27.4|No Front|Afternoon|Fall|79.7|615.1|Suburban|227.8|High|Clay|0.85
34.4598|-79.3778|21.5|63.1|997.3|0.5|33.5|17.1|No Front|Afternoon|Spring|6.7|790.0|Suburban|182.2|High|Sandy|0.28
30.6045|-83.3351|30.6|76.4|1010.1|3.4|15.34|14.6|No Front|Morning|Winter|39.0|782.8|Suburban|127.4|Medium|Clay|0.46
31.1953|-93.7987|20.2|61.6|1017.0|14.3|32.23|15.9|Warm Front|Afternoon|Fall|58.8|575.3|Rural|235.2|Medium|Clay|0.13
38.9598|-85.4194|16.1|68.0|985.1|10.3|40.16|20.4|Warm Front|Afternoon|Winter|32.7|514.0|Urban|247.8|Medium|Clay|0.77
36.3293|-102.824|21.0|57.4|1020.4|14.5|30.06|24.4|Warm Front|Afternoon|Spring|83.2|652.4|Suburban|134.3|Low|Loam|0.99
30.7124|-110.208|29.4|45.7|987.6|3.4|17.57|13.5|No Front|Morning|Fall|38.2|676.3|Suburban|63.1|Medium|Sandy|0.79
39.151|-111.8709|31.3|36.3|1003.5|12.7|17.76|16.4|No Front|Afternoon|Fall|91.3|703.7|Rural|117.4|Medium|Sandy|0.15
37.4441|-80.8946|10.6|37.6|993.8|0.1|14.63|21.4|Cold Front|Afternoon|Summer|37.6|462.6|Urban|288.5|High|Loam|0.72
35.1355|-99.0313|25.6|57.1|991.6|3.4|1.68|21.5|Cold Front|Morning|Fall|39.0|735.8|Rural|98.8|Low|Loam|0.37
30.0107|-83.5856|11.0|83.6|999.4|12.6|33.65|25.4|Warm Front|Evening|Fall|27.3|540.5|Urban|149.2|High|Sandy|0.07
39.0547|-118.6374|10.8|83.3|988.5|10.8|18.76|18.1|Cold Front|Afternoon|Spring|94.8|564.8|Urban|286.4|Low|Sandy|0.12
39.6324|-96.6876|13.1|52.6|1009.5|3.6|28.83|10.5|No Front|Afternoon|Fall|23.4|779.7|Rural|249.1|Medium|Loam|0.18
34.9526|-117.6662|17.2|34.7|1014.2|18.6|22.87|13.3|No Front|Afternoon|Fall|61.8|779.7|Suburban|278.1|High|Loam|0.73
34.8664|-105.3471|23.5|53.9|984.1|15.5|49.22|23.8|Warm Front|Evening|Winter|95.5|762.2|Rural|64.3|Low|Loam|0.81
30.3309|-102.4964|27.2|64.8|1027.2|10.6|18.21|29.3|Cold Front|Morning|Winter|49.4|417.7|Suburban|248.9|Low|Sandy|0.65
36.2918|-106.8027|23.8|66.6|1007.4|8.2|13.94|12.2|No Front|Morning|Winter|10.5|689.6|Suburban|131.2|Medium|Loam|0.47
32.4763|-87.0656|24.3|33.3|986.0|17.7|33.52|11.5|Warm Front|Evening|Spring|31.2|667.8|Urban|62.6|High|Sandy|0.66
36.4849|-70.6166|16.6|35.0|1017.4|15.2|13.26|19.8|Cold Front|Morning|Winter|45.8|751.5|Suburban|52.7|Medium|Sandy|0.78
38.3201|-108.1168|21.3|41.2|1017.7|7.9|13.43|16.5|Warm Front|Morning|Fall|53.7|758.9|Suburban|268.1|Low|Clay|0.59
39.1141|-103.9887|19.8|44.1|1023.1|13.5|24.26|11.4|Cold Front|Morning|Winter|50.9|445.6|Suburban|200.7|Low|Clay|0.45
37.9652|-90.914|20.1|47.5|987.0|2.9|44.02|22.1|Warm Front|Morning|Fall|7.1|577.2|Suburban|291.7|Medium|Loam|0.49
33.7437|-95.7718|14.0|45.5|1025.7|7.3|26.04|26.4|Cold Front|Afternoon|Winter|1.4|634.1|Urban|108.7|High|Sandy|0.05
32.0102|-79.3179|14.9|60.7|999.6|12.7|17.58|22.7|Cold Front|Afternoon|Winter|52.2|553.0|Rural|55.9|Low|Sandy|0.59
34.1708|-108.0709|10.6|41.2|987.2|20.0|0.68|14.0|Warm Front|Evening|Spring|28.1|749.5|Rural|88.8|Low|Loam|0.89
34.526|-115.6502|13.6|36.7|1020.2|5.8|41.2|20.0|No Front|Morning|Summer|63.1|674.1|Rural|225.8|High|Sandy|0.87
33.2773|-112.1099|30.6|74.5|986.3|4.9|36.45|14.9|Warm Front|Evening|Summer|14.1|523.8|Rural|167.8|High|Loam|0.78
36.1706|-102.7188|22.6|67.8|1013.4|18.4|33.24|10.5|No Front|Morning|Spring|26.3|650.0|Urban|148.5|Low|Sandy|0.15
32.6869|-104.8934|30.7|41.1|998.0|5.2|19.49|14.7|Cold Front|Evening|Winter|17.9|758.3|Urban|250.1|Medium|Loam|0.15
30.5018|-115.1833|25.5|64.7|1018.9|3.7|46.62|18.9|Warm Front|Morning|Spring|70.5|557.9|Rural|297.2|Low|Sandy|0.0
33.9898|-81.2543|17.4|65.6|996.2|2.1|9.96|18.5|No Front|Morning|Fall|82.8|529.5|Urban|210.4|Medium|Sandy|0.74
39.0676|-96.0549|34.4|35.6|984.3|18.3|6.73|10.1|Cold Front|Morning|Spring|58.3|434.9|Suburban|293.3|Medium|Sandy|0.86
37.7528|-73.1369|20.8|71.7|1022.9|6.8|45.29|11.3|Warm Front|Afternoon|Winter|64.9|544.3|Rural|204.7|High|Loam|0.94
35.9695|-70.0906|20.3|56.6|983.1|3.7|9.87|15.5|Warm Front|Evening|Fall|68.6|739.0|Urban|162.6|Low|Clay|0.27
38.8737|-107.4029|13.9|66.4|1022.6|3.1|9.88|19.9|Warm Front|Afternoon|Fall|14.8|458.1|Urban|219.9|Low|Clay|0.11
37.1662|-90.4827|22.0|88.4|984.6|14.7|40.11|21.5|Cold Front|Afternoon|Winter|20.4|581.5|Urban|57.8|Low|Clay|0.93
35.4045|-83.5629|18.2|60.4|990.3|3.4|5.06|16.0|Cold Front|Evening|Fall|8.8|487.0|Rural|156.6|Low|Clay|0.71
39.9623|-116.7281|21.0|34.7|1013.7|12.7|3.23|30.0|Cold Front|Morning|Fall|26.1|651.3|Rural|139.6|Medium|Loam|0.24
36.3893|-94.7045|32.5|49.4|985.4|16.0|27.23|29.3|No Front|Evening|Summer|3.3|769.2|Urban|192.4|High|Clay|0.9
32.5471|-81.3752|27.2|40.4|1005.6|6.1|23.04|23.5|Warm Front|Evening|Spring|75.7|665.5|Rural|293.0|Medium|Clay|0.18
39.4143|-90.1539|14.9|85.2|996.1|14.6|16.94|14.0|No Front|Afternoon|Spring|78.7|565.7|Rural|122.7|Medium|Loam|0.43
34.2935|-119.4576|16.8|43.6|1014.1|9.7|33.41|23.9|Cold Front|Afternoon|Winter|7.8|599.3|Suburban|171.0|Medium|Clay|0.75
38.5443|-71.837|30.1|40.4|1002.7|10.6|38.29|16.1|Cold Front|Evening|Winter|62.2|580.4|Rural|156.5|Low|Loam|0.27
35.5461|-111.5148|14.9|67.0|1028.9|12.9|44.44|21.0|No Front|Afternoon|Fall|74.3|774.4|Suburban|222.6|Medium|Sandy|0.01
37.7913|-114.149|30.5|68.3|997.2|17.5|22.65|16.7|Cold Front|Afternoon|Winter|83.8|573.8|Suburban|226.5|High|Clay|0.9
32.7185|-108.6653|31.8|37.5|998.9|6.7|17.28|18.4|No Front|Evening|Spring|58.2|435.6|Urban|138.9|High|Loam|0.62
33.9232|-99.5657|28.3|43.1|996.5|6.4|25.35|20.5|Cold Front|Morning|Summer|14.9|647.9|Suburban|171.5|Low|Sandy|0.2
33.5893|-85.036|26.8|67.1|985.4|12.1|44.1|19.3|Cold Front|Evening|Fall|51.2|556.7|Rural|193.9|Low|Sandy|0.71
36.9765|-106.5117|22.2|54.4|1001.0|3.5|24.87|11.5|Cold Front|Afternoon|Fall|86.1|786.1|Suburban|199.2|Medium|Sandy|0.98
36.055|-73.7377|30.2|55.5|1008.4|12.3|25.13|23.1|No Front|Afternoon|Winter|23.5|720.8|Rural|193.4|Medium|Clay|0.15
33.3353|-85.276|16.9|56.8|990.2|16.7|30.81|28.2|Cold Front|Afternoon|Spring|26.3|764.3|Suburban|113.1|High|Loam|0.58
34.6261|-100.5312|17.8|38.6|1027.7|7.2|13.09|16.2|Warm Front|Morning|Winter|63.7|586.1|Urban|100.3|Medium|Sandy|0.43
39.3392|-80.006|15.8|87.9|1019.5|13.2|22.08|26.2|Warm Front|Afternoon|Spring|66.7|400.2|Urban|148.8|High|Sandy|0.77
39.6621|-115.0771|31.3|31.4|988.5|16.0|11.42|29.0|Warm Front|Morning|Fall|72.6|508.8|Rural|235.1|Medium|Loam|0.51
35.6359|-113.0421|24.7|79.4|984.4|14.0|30.91|10.1|No Front|Evening|Fall|4.5|713.2|Urban|126.0|Medium|Clay|0.83
34.4577|-89.155|11.4|50.8|998.5|2.5|24.08|13.8|No Front|Morning|Fall|61.3|766.1|Suburban|170.0|Medium|Sandy|0.38
35.4419|-105.8223|30.6|43.9|990.5|18.9|38.84|27.0|No Front|Evening|Fall|88.4|746.6|Suburban|66.6|Low|Loam|0.71
35.6145|-80.4008|24.0|47.7|990.4|2.4|39.73|18.1|Warm Front|Evening|Fall|80.5|416.4|Suburban|209.7|High|Loam|0.87
32.9066|-73.3672|34.1|71.0|1017.0|12.5|9.72|15.7|No Front|Evening|Summer|93.5|683.5|Urban|289.3|High|Sandy|0.11
37.1971|-112.407|34.4|67.5|1006.6|1.8|19.15|10.3|Warm Front|Evening|Summer|56.9|784.6|Urban|182.0|Medium|Sandy|0.99
36.658|-114.3254|12.1|78.3|981.4|16.0|46.45|13.1|Cold Front|Evening|Summer|88.7|798.9|Rural|169.9|Low|Clay|0.14
38.4015|-80.3462|21.2|83.0|992.0|7.2|15.48|23.2|Cold Front|Evening|Summer|34.9|764.0|Suburban|223.5|High|Sandy|0.25
39.7974|-84.9296|14.1|78.4|1013.2|4.6|35.12|29.4|Cold Front|Morning|Summer|7.0|653.5|Rural|68.8|Medium|Loam|0.61
36.0151|-118.8215|14.8|70.5|1018.4|2.8|44.75|22.3|No Front|Afternoon|Summer|57.6|655.7|Urban|56.1|High|Sandy|0.23
32.1307|-94.015|21.1|88.2|996.0|4.3|38.05|20.8|Cold Front|Morning|Fall|57.6|556.5|Rural|193.7|Low|Loam|0.96
33.6219|-102.7455|18.3|40.9|983.7|13.6|5.6|22.7|No Front|Evening|Fall|67.9|521.1|Suburban|187.6|Medium|Sandy|0.59
30.0391|-106.4487|19.2|77.9|1021.2|11.0|48.53|10.3|Cold Front|Evening|Summer|17.0|689.0|Suburban|164.1|High|Clay|0.05
33.444|-107.443|32.4|65.8|1029.8|4.8|3.72|29.2|Cold Front|Morning|Spring|69.1|442.3|Urban|107.4|Medium|Loam|0.51
30.6757|-70.6367|32.7|82.9|1002.7|11.9|40.88|19.0|Warm Front|Morning|Summer|43.1|585.3|Rural|63.9|High|Sandy|0.77
39.3189|-82.7664|15.2|31.4|989.0|7.0|23.35|18.6|No Front|Evening|Summer|11.8|465.7|Suburban|154.5|Low|Loam|0.21
33.6442|-75.4722|18.7|40.6|1011.1|7.4|19.89|17.0|Cold Front|Morning|Summer|59.8|690.1|Rural|58.2|High|Clay|0.3
32.9699|-82.4647|22.5|85.1|1018.1|8.6|9.8|19.0|No Front|Evening|Summer|34.9|567.0|Suburban|242.4|Medium|Clay|0.43
33.1173|-95.1145|20.4|51.5|1013.2|13.5|24.31|10.1|Cold Front|Evening|Winter|86.2|776.4|Urban|149.1|High|Clay|0.77
34.1356|-105.9975|18.4|36.0|1009.3|0.1|30.81|27.5|Warm Front|Afternoon|Winter|0.3|749.0|Suburban|115.6|High|Sandy|0.62
30.4639|-83.526|11.2|76.6|1014.4|8.1|0.34|29.0|Warm Front|Morning|Summer|50.5|412.7|Suburban|75.6|Low|Sandy|0.33
38.5892|-88.5178|14.1|68.4|987.9|6.7|5.5|25.3|Cold Front|Evening|Spring|17.5|726.8|Rural|120.4|High|Sandy|0.98
38.7885|-113.2793|22.3|44.6|1027.8|1.9|43.56|20.2|Warm Front|Evening|Winter|63.0|526.0|Urban|82.9|High|Sandy|0.28
37.5379|-91.9847|16.0|89.1|995.7|18.0|49.5|14.5|No Front|Evening|Fall|57.0|650.9|Rural|220.6|Low|Sandy|0.59
32.2284|-102.5911|29.0|68.9|1015.6|2.9|27.51|19.5|No Front|Afternoon|Spring|13.0|402.8|Rural|61.0|High|Loam|0.5
33.0193|-91.2417|16.2|33.8|984.0|17.9|21.16|14.2|Cold Front|Evening|Spring|92.9|421.5|Rural|50.7|High|Sandy|0.61
33.8951|-77.52|25.5|57.1|1012.4|5.4|1.4|24.1|No Front|Afternoon|Fall|77.7|483.2|Rural|298.0|Medium|Clay|0.74
31.6803|-119.1761|17.5|31.0|1005.4|5.9|4.49|20.3|No Front|Evening|Winter|32.1|628.1|Suburban|186.8|Low|Sandy|0.33
37.0609|-104.4584|18.4|83.2|1010.3|11.5|22.9|26.7|Warm Front|Morning|Winter|82.8|631.7|Suburban|214.3|Low|Clay|0.4
39.0819|-98.8117|16.9|42.7|998.3|2.0|40.86|15.3|No Front|Morning|Winter|84.8|525.3|Suburban|197.0|Medium|Clay|0.97
34.8438|-83.1469|27.3|65.0|1022.3|17.7|20.79|26.8|Cold Front|Afternoon|Winter|56.3|668.6|Suburban|199.5|Medium|Loam|0.85
36.45|-95.1334|13.1|30.6|1015.6|7.1|3.85|12.8|No Front|Afternoon|Fall|99.3|683.4|Suburban|195.9|Medium|Sandy|0.21
32.6092|-106.9323|14.9|50.8|1011.7|8.5|10.23|17.2|No Front|Evening|Fall|59.2|434.0|Rural|185.2|Medium|Clay|0.53
38.7071|-114.3501|22.9|67.8|1013.1|17.1|34.04|12.4|Cold Front|Morning|Winter|61.0|751.0|Urban|102.1|Low|Sandy|0.24
32.7549|-88.5251|21.1|70.1|1023.9|15.2|7.23|20.1|No Front|Afternoon|Summer|24.6|604.0|Rural|211.5|High|Clay|0.07
36.7507|-111.3914|28.4|79.8|1026.9|3.6|2.71|15.6|Warm Front|Evening|Summer|86.2|444.9|Suburban|178.7|High|Loam|0.42
32.5541|-102.3371|12.8|75.5|1020.1|19.4|33.43|16.8|No Front|Evening|Spring|1.5|712.7|Rural|96.6|Medium|Loam|0.13
37.6486|-95.0718|27.7|62.4|1019.1|16.6|49.23|27.0|Cold Front|Morning|Winter|49.2|510.3|Suburban|58.7|Low|Sandy|0.74
34.7299|-111.4717|27.7|68.3|1004.9|4.5|46.09|20.4|Cold Front|Afternoon|Summer|76.0|418.8|Rural|269.6|Low|Clay|0.96
36.8888|-89.1865|23.8|90.0|1000.2|1.6|19.27|19.0|No Front|Morning|Winter|16.4|605.7|Urban|255.9|Medium|Loam|0.46
37.7504|-101.1254|17.1|68.2|996.9|16.3|19.44|26.6|Cold Front|Morning|Summer|88.9|533.1|Rural|263.4|Low|Loam|0.27
39.2402|-101.1512|33.0|88.7|1024.1|11.6|1.35|12.7|No Front|Morning|Fall|50.9|634.2|Rural|114.1|Medium|Clay|0.91
35.8395|-83.2357|21.0|51.1|1003.3|2.9|44.96|11.1|Warm Front|Afternoon|Fall|99.2|671.6|Suburban|259.2|Medium|Loam|0.57
35.868|-72.934|30.3|49.5|1023.6|6.0|15.26|23.9|Warm Front|Afternoon|Fall|51.7|719.3|Rural|129.6|Medium|Loam|0.7
35.1162|-94.4596|26.7|53.6|998.9|17.3|44.24|22.2|Cold Front|Afternoon|Summer|98.1|590.3|Rural|123.4|Low|Loam|0.94
30.9792|-81.157|27.6|67.0|1005.0|5.2|10.94|14.3|Warm Front|Afternoon|Summer|74.8|798.6|Rural|80.5|Medium|Sandy|0.84
31.6323|-114.2207|34.9|88.2|1029.4|0.0|10.18|20.5|Cold Front|Afternoon|Spring|18.6|589.9|Urban|107.4|Medium|Loam|0.04
32.9752|-116.558|22.1|43.0|1003.9|18.9|2.6|18.6|Cold Front|Morning|Winter|93.8|483.9|Suburban|89.8|Low|Clay|0.34
35.2944|-71.6169|21.5|51.4|1026.4|17.9|39.28|29.4|Cold Front|Morning|Spring|52.7|512.5|Suburban|269.8|High|Loam|0.56
33.4667|-94.63|27.6|64.7|1028.7|13.4|26.39|28.2|No Front|Evening|Fall|18.1|448.0|Rural|190.1|Medium|Loam|0.78
30.0207|-107.2397|15.0|85.1|1017.3|17.9|15.96|13.8|Warm Front|Morning|Summer|28.4|670.9|Rural|74.7|High|Sandy|0.13
30.1258|-117.4757|33.1|63.9|1027.2|3.7|7.42|25.5|No Front|Morning|Spring|61.3|432.4|Rural|291.4|Medium|Loam|0.11
31.9272|-113.3111|26.2|30.2|1005.8|15.9|24.9|29.2|Warm Front|Afternoon|Winter|50.3|735.6|Rural|57.1|Medium|Loam|0.9
30.8356|-74.7545|19.1|67.2|1007.0|11.8|46.73|29.7|Cold Front|Morning|Fall|85.1|627.6|Rural|259.0|High|Loam|0.47
31.6283|-105.9509|26.3|51.6|1030.0|8.8|28.53|22.6|Cold Front|Afternoon|Summer|81.6|616.2|Urban|72.5|High|Sandy|0.49
35.7626|-114.6629|20.1|81.3|982.8|2.1|26.74|11.1|Warm Front|Afternoon|Spring|75.1|586.7|Suburban|64.8|High|Loam|0.22
33.8896|-103.0248|21.8|35.5|1029.1|0.4|19.3|18.2|No Front|Afternoon|Winter|86.1|495.7|Suburban|298.4|Low|Clay|0.27
37.9796|-71.4234|30.4|35.5|1014.7|5.4|45.49|20.1|Warm Front|Morning|Spring|92.6|442.9|Rural|251.2|High|Loam|0.19
31.9369|-77.3363|34.3|49.8|985.7|2.8|33.19|28.7|No Front|Morning|Spring|5.3|552.3|Urban|160.2|Medium|Loam|0.38
34.5436|-105.2589|28.1|40.5|997.5|17.3|7.62|13.2|Warm Front|Afternoon|Fall|95.4|702.2|Rural|119.6|Medium|Loam|0.81
34.325|-115.3879|19.3|84.0|1027.6|1.1|19.24|14.5|No Front|Afternoon|Summer|83.3|481.6|Urban|297.0|Medium|Sandy|0.42
38.6692|-82.7322|13.1|54.6|1014.9|7.8|24.65|22.9|No Front|Morning|Fall|80.5|798.0|Suburban|284.9|Low|Sandy|0.72
31.707|-117.8382|24.9|55.6|1028.5|2.9|14.45|19.0|Cold Front|Afternoon|Fall|22.9|433.2|Rural|281.7|Low|Clay|0.65
32.9005|-82.4634|22.8|59.1|1027.3|1.4|21.41|12.5|Warm Front|Afternoon|Summer|88.8|626.5|Suburban|96.3|Low|Loam|0.77
36.3918|-72.5826|17.9|78.7|992.8|1.9|1.15|24.8|Cold Front|Evening|Winter|61.1|715.6|Rural|181.2|High|Loam|0.53
35.1173|-103.0799|28.0|52.2|997.6|10.1|47.37|14.5|Warm Front|Afternoon|Fall|63.4|579.3|Rural|162.2|High|Clay|0.48
31.3299|-83.3175|33.0|67.9|1012.4|1.2|38.43|16.1|Warm Front|Evening|Summer|79.7|530.6|Rural|114.0|Medium|Clay|0.53
30.6173|-85.3609|33.0|61.3|1012.0|8.6|40.1|28.5|Warm Front|Morning|Spring|75.9|442.8|Rural|51.4|Medium|Sandy|0.52
37.7773|-75.691|16.5|36.5|1022.3|17.9|45.15|23.6|Cold Front|Afternoon|Winter|48.2|658.3|Rural|190.7|High|Loam|0.46
31.7108|-98.0448|12.6|82.6|1016.2|14.6|31.13|25.8|No Front|Evening|Winter|19.1|429.5|Rural|261.8|Medium|Sandy|0.06
32.0391|-110.9434|24.1|44.7|983.8|13.7|1.01|15.8|Warm Front|Afternoon|Spring|62.2|593.0|Rural|191.1|High|Sandy|0.07
30.5734|-98.6316|18.2|87.2|999.4|15.6|11.11|24.2|No Front|Evening|Fall|4.0|784.1|Suburban|69.4|Low|Loam|0.75
39.4961|-95.7731|25.5|36.1|993.2|16.7|29.55|21.0|Warm Front|Evening|Summer|47.6|788.4|Urban|293.7|High|Loam|0.45
36.0962|-95.4831|20.3|32.8|982.2|19.4|31.86|28.2|Warm Front|Afternoon|Fall|5.2|637.8|Suburban|63.8|High|Loam|0.13
36.2972|-85.5469|20.0|74.6|983.6|0.2|4.69|20.5|Warm Front|Morning|Winter|4.1|599.9|Urban|75.1|Low|Loam|0.13
31.1672|-84.8882|24.0|43.1|1028.9|12.3|15.93|26.9|Cold Front|Morning|Spring|76.1|757.3|Urban|233.5|High|Loam|0.79
37.2628|-114.4049|29.6|85.0|1001.8|10.4|23.84|11.3|Cold Front|Afternoon|Fall|7.9|716.6|Suburban|107.3|Low|Clay|0.15
31.5181|-114.3963|19.5|76.4|1025.6|18.3|46.84|20.1|Warm Front|Morning|Winter|44.6|443.4|Suburban|54.9|Low|Sandy|0.25
33.0142|-79.2745|19.8|49.6|1028.6|14.1|46.18|13.1|No Front|Morning|Summer|91.6|733.5|Suburban|209.1|Low|Sandy|0.7
39.4753|-89.1156|34.3|30.1|1024.0|5.9|48.42|23.0|Cold Front|Afternoon|Summer|24.5|549.9|Urban|78.8|Medium|Clay|0.32
35.0319|-95.1131|13.1|71.2|989.7|0.0|0.83|11.8|Cold Front|Evening|Summer|1.4|442.3|Rural|153.8|Medium|Clay|0.79
34.6224|-104.6389|32.1|40.7|1017.3|11.1|24.95|13.9|Cold Front|Morning|Fall|61.2|492.2|Rural|194.7|Medium|Sandy|0.39
34.4911|-78.1637|14.4|52.7|1011.6|18.9|35.45|27.0|No Front|Afternoon|Spring|90.7|655.0|Suburban|248.0|Medium|Loam|0.98
32.9781|-70.1158|18.2|45.4|1021.5|6.4|25.11|15.3|Warm Front|Afternoon|Fall|46.8|686.8|Urban|111.3|High|Sandy|0.11
31.9752|-111.6344|22.5|64.9|1011.8|3.5|45.45|19.3|Cold Front|Morning|Summer|80.6|707.0|Suburban|290.2|Medium|Clay|0.53
32.8953|-95.019|17.6|65.6|1019.9|19.6|34.43|16.9|Warm Front|Evening|Spring|18.9|691.8|Rural|57.0|High|Loam|0.85
32.3368|-99.2142|28.9|83.5|1008.2|7.2|45.77|21.1|No Front|Morning|Summer|13.6|499.5|Suburban|230.8|Low|Sandy|0.39
35.147|-111.9044|13.3|75.7|1009.9|14.7|20.77|17.3|Warm Front|Evening|Fall|30.3|760.7|Urban|216.1|Low|Clay|0.61
30.0072|-109.9083|30.2|58.0|999.8|15.8|3.9|17.3|Warm Front|Afternoon|Spring|9.9|524.3|Urban|78.8|Low|Sandy|0.75
35.2833|-88.1646|30.9|42.7|997.7|12.2|8.02|11.5|Warm Front|Evening|Winter|87.5|767.8|Suburban|59.8|Low|Sandy|0.2
36.0014|-75.9757|19.1|52.1|1002.0|14.8|37.66|25.2|Cold Front|Afternoon|Spring|3.8|775.4|Rural|257.4|Low|Loam|0.64
38.5496|-105.255|10.4|38.3|1004.4|2.8|0.71|17.5|Warm Front|Evening|Fall|14.6|657.3|Rural|97.2|Low|Clay|0.53
33.8265|-110.1164|14.1|53.6|1002.3|14.7|34.75|12.0|Warm Front|Morning|Spring|74.7|583.5|Urban|264.9|High|Sandy|0.99
